method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,8,20327177,7.220,4.468,0.000,1422.908,3714,68,,1653.820882,2850821.960001
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,9,20327178,7.220,7.903,0.703,1419.309,3707,67,,1645.438463,2939391.800001
DynaCol/DCBO,DYNACOL_DCBO,1000,Normal Load,10,20327179,7.220,5.218,0.000,1414.426,3714,68,,848.153025,3675155.040001
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,1,20316543,7.220,11.938,2.397,1038.270,837,22,,1636.571394,880946.120000
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,2,20316544,8.220,5.918,0.000,1023.135,828,21,,878.292266,1038083.320000
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,3,20316545,8.220,5.403,0.000,1030.054,832,22,,1132.113877,939990.800000
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,4,20316546,7.220,11.938,2.397,1038.270,837,22,,1636.571394,871603.120000
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,5,20316547,8.220,5.918,0.000,1023.135,828,21,,878.292266,1040741.440000
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,6,20316548,8.220,5.403,0.000,1030.054,832,22,,1132.113877,953555.280000
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,7,20316549,7.220,11.938,2.397,1038.270,837,22,,1636.571394,870508.040000
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,8,20316550,8.220,5.918,0.000,1023.135,828,21,,878.292266,1039139.160000
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,9,20316551,8.220,5.403,0.000,1030.054,832,22,,1132.113877,955257.680000
DynaCol/DCBO,DYNACOL_DCBO,300,Burst Load,10,20316552,7.220,11.938,2.397,1038.270,837,22,,1636.571394,882974.120000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,1,20320195,7.220,5.229,0.000,1204.324,987,24,,870.946639,726272.320000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,2,20320196,7.220,4.929,0.000,1200.865,983,23,,1160.677004,607882.000000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,3,20320197,7.220,11.734,2.479,1225.514,1001,21,,1622.458380,531329.720000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,4,20320198,7.220,5.229,0.000,1200.000,984,24,,870.946509,731547.960000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,5,20320199,7.220,4.929,0.000,1204.324,986,24,,1160.677004,619763.280000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,6,20320200,7.220,11.734,2.479,1233.297,1007,22,,1622.458380,537605.920000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,7,20320201,7.220,5.229,0.000,1200.000,984,21,,870.991112,721845.800000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,8,20320202,7.220,4.929,0.000,1220.757,998,22,,1160.677004,602904.000000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,9,20320203,7.220,11.734,2.479,1224.216,1000,22,,1622.458380,518941.360000
DynaCol/DCBO,DYNACOL_DCBO,300,Churn,10,20320204,7.220,5.229,0.000,1223.351,1001,26,,870.968878,719076.040000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,1,20332439,7.220,4.467,0.000,1023.135,828,21,,1669.396863,517311.520000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,2,20332440,7.220,11.734,2.415,1038.270,837,22,,1622.458380,526123.560000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,3,20332441,7.220,5.230,0.000,1023.135,828,21,,870.946657,685117.240000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,4,20332442,7.220,4.467,0.000,1023.135,828,21,,1669.396863,547057.800000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,5,20332443,7.220,11.734,2.415,1038.270,837,22,,1622.458380,529532.720000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,6,20332444,7.220,5.230,0.000,1023.135,828,21,,870.946657,682503.320000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,7,20332445,7.220,4.467,0.000,1023.135,828,21,,1669.396863,543309.480000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,8,20332446,7.220,11.734,2.415,1038.270,837,22,,1622.458380,529886.120000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,9,20332447,7.220,5.230,0.000,1023.135,828,21,,870.946657,689420.840000
DynaCol/DCBO,DYNACOL_DCBO,300,Normal Load,10,20332448,7.220,4.467,0.000,1023.135,828,21,,1669.396863,524150.080000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,1,20284397,7.220,4.450,0.000,1218.323,1651,35,,1697.905330,1688817.520000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,2,20284398,7.220,9.626,1.414,1160.000,1595,35,,1622.486393,1641224.840000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,3,20284399,8.220,5.910,0.000,1142.968,1586,35,,877.845809,1994716.080000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,4,20284400,7.220,4.450,0.000,1218.323,1651,35,,1697.905330,1678788.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,5,20284401,7.220,9.626,1.414,1160.000,1595,35,,1622.486393,1673439.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,6,20284402,8.220,5.910,0.000,1142.968,1586,35,,877.845809,1991247.200000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,7,20284403,7.220,4.450,0.000,1218.323,1651,35,,1697.905330,1663938.320000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,8,20284404,7.220,9.626,1.414,1160.000,1595,35,,1622.486393,1724959.520000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,9,20284405,8.220,5.910,0.000,1142.968,1586,35,,877.845809,1989360.480000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,10,20284406,7.220,4.450,0.000,1218.323,1651,35,,1697.905330,1666113.720000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,1,20359303,7.220,5.222,0.000,1227.097,1672,39,,871.847058,1463500.040000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,2,20359304,7.220,4.468,0.000,1457.032,1893,34,,1687.803755,1047170.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,3,20359305,7.220,9.518,1.466,1341.161,1784,35,,1615.141276,1092506.320000
