method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,1,20296532,483.220,74.041,19.011,255.484,396,1,,684.028582,2304523.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,2,20322600,483.220,74.041,19.011,255.484,396,1,,684.028582,2299948.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,3,20322601,483.220,74.041,19.011,255.484,396,1,,684.028582,2300203.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,4,20322602,483.220,74.041,19.011,255.484,396,1,,684.028582,2300083.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,5,20322603,483.220,74.041,19.011,255.484,396,1,,684.028582,2304323.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,6,20322604,483.220,74.041,19.011,255.484,396,1,,684.028582,2300083.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,7,20322605,483.220,74.041,19.011,255.484,396,1,,684.028582,2330053.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,8,20322606,483.220,74.041,19.011,255.484,396,1,,684.028582,2308553.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,9,20322607,483.220,74.041,19.011,255.484,396,1,,684.028582,2343218.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Burst Load,10,20322608,483.220,74.041,19.011,255.484,396,1,,684.028582,2304368.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,1,20322410,457.220,71.664,19.512,255.484,396,1,,671.432704,1814140.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,2,20322411,457.220,71.664,19.512,255.484,396,1,,671.432704,1620025.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,3,20322412,457.220,71.664,19.512,255.484,396,1,,671.432704,1625045.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,4,20322413,457.220,71.664,19.512,255.484,396,1,,671.432704,1814435.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,5,20322414,457.220,71.664,19.512,255.484,396,1,,671.432704,1624330.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,6,20322415,457.220,71.664,19.512,255.484,396,1,,671.432704,1629355.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,7,20322416,457.220,71.664,19.512,255.484,396,1,,671.432704,1624725.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,8,20322417,457.220,71.664,19.512,255.484,396,1,,671.432704,1628750.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,9,20322418,457.220,71.664,19.512,255.484,396,1,,671.432704,1624365.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Churn,10,20322419,457.220,71.664,19.512,255.484,396,1,,671.432704,1646630.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,1,20352311,457.220,71.664,18.978,255.484,396,1,,671.432704,1625245.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,2,20352312,457.220,71.664,18.978,255.484,396,1,,671.432704,1624520.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,3,20352313,457.220,71.664,18.978,255.484,396,1,,671.432704,1633500.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,4,20352314,457.220,71.664,18.978,255.484,396,1,,671.432704,1753905.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,5,20352315,457.220,71.664,18.978,255.484,396,1,,671.432704,1624590.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,6,20352316,457.220,71.664,18.978,255.484,396,1,,671.432704,1624745.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,7,20352317,457.220,71.664,18.978,255.484,396,1,,671.432704,1813800.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,8,20352318,457.220,71.664,18.978,255.484,396,1,,671.432704,1624520.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,9,20352319,457.220,71.664,18.978,255.484,396,1,,671.432704,1629230.680000
Tavousi-Fuzzy,TAVOUSI_FUZZY,500,Normal Load,10,20352320,457.220,71.664,18.978,255.484,396,1,,671.432704,1809840.680000
