method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Full DCBO,DYNACOL_DCBO_WT20_MC50,500,Burst Load,5,20313063,7.220,9.626,1.414,1416.000,1843,34,wt20_mc50,1622.486393,1648446.640000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Burst Load,2,20352938,7.220,4.450,0.000,1415.484,1842,34,wt20_mc80,1697.905330,1664496.040000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Burst Load,1,20352937,8.220,5.910,0.000,1407.226,1842,34,wt20_mc80,877.845809,1999090.960000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Normal Load,1,20348220,407.220,54.190,13.931,1318.194,1748,67,wt40_mc30,940.383160,1296184.000000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Burst Load,3,20352939,7.220,9.626,1.414,1416.000,1843,34,wt20_mc80,1622.486393,1672991.920000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Normal Load,2,20348221,412.220,55.030,14.166,1251.355,1683,51,wt40_mc30,955.747178,1273656.040000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Normal Load,3,20348222,401.230,51.784,13.243,1250.581,1683,51,wt40_mc30,949.316110,1280162.280000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Normal Load,4,20348223,407.220,54.190,13.931,1318.194,1748,67,wt40_mc30,940.383160,1297325.120000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Normal Load,5,20348224,412.220,55.030,14.166,1251.355,1683,51,wt40_mc30,955.747178,1279967.920000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Burst Load,4,20352940,8.220,5.910,0.000,1407.226,1842,34,wt20_mc80,877.845809,1990888.800000
Full DCBO,DYNACOL_DCBO_WT20_MC80,500,Burst Load,5,20352941,7.220,4.450,0.000,1415.484,1842,34,wt20_mc80,1697.905330,1662668.920000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Burst Load,1,20285164,434.220,57.071,14.161,1251.355,1683,51,wt40_mc30,972.048773,1952748.840000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Burst Load,2,20285165,419.220,53.713,13.232,1250.581,1683,51,wt40_mc30,965.023975,1947486.400000
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Normal Load,1,20269804,7.220,5.223,0.000,1341.161,1778,34,wt40_mc50,869.739548,1317078.080000
