method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Normal Load,10,20269535,1295.200,734.115,99.671,1389.935,1842,34,grt-only,9398.366969,1096342.840000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,10,20341865,7.220,4.450,0.000,1415.484,1842,34,crt-only,1697.905330,1663918.840000
CRT-only,DYNACOL_DCBO_CRT-ONLY,500,Burst Load,9,20341864,8.220,5.910,0.000,1341.161,1778,34,crt-only,877.845809,1988752.880000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,2,20277011,1297.100,734.285,100.000,1389.935,1842,34,grt-only,9640.982663,1770214.040000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,1,20277010,1298.020,734.816,100.000,1323.871,1778,34,grt-only,9648.192492,1773680.040000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,3,20277012,1298.020,734.816,100.000,1390.710,1843,34,grt-only,9648.192492,1772726.440000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,4,20277013,1298.020,734.816,100.000,1323.871,1778,34,grt-only,9648.192492,1773560.440000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,5,20277014,1297.100,734.282,100.000,1389.935,1842,34,grt-only,9640.982663,1763450.040000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,6,20277015,1298.020,734.811,100.000,1390.710,1843,34,grt-only,9648.192492,1761225.640000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,7,20277016,1298.020,734.813,100.000,1323.871,1778,34,grt-only,9648.192492,1766637.640000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,8,20277017,1297.100,734.285,100.000,1389.935,1842,34,grt-only,9640.982663,1769032.440000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,9,20277018,1298.020,734.814,100.000,1390.710,1843,34,grt-only,9648.192492,1768425.640000
GRT-only,DYNACOL_DCBO_GRT-ONLY,500,Burst Load,10,20277019,1298.020,734.816,100.000,1323.871,1778,34,grt-only,9648.192492,1772795.640000
