method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Greedy-Nearest,GREEDY_NEAREST,300,Burst Load,10,20295396,415.220,65.582,19.564,255.135,236,1,,691.069512,1190018.440000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,1,20335318,387.220,59.860,18.885,255.135,236,1,,673.753925,845672.600000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,2,20335319,392.220,63.177,20.036,255.135,236,1,,679.089744,1018302.600000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,3,20335320,392.220,63.205,20.036,255.135,236,1,,679.090548,843173.440000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,4,20335321,387.220,59.860,18.885,255.135,236,1,,673.753925,868032.600000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,5,20335322,392.220,63.177,20.036,255.135,236,1,,679.089744,843132.600000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,6,20335323,392.220,63.205,20.036,255.135,236,1,,679.090548,852183.440000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,7,20335324,387.220,59.860,18.885,255.135,236,1,,673.753925,841612.600000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,8,20335325,392.220,63.177,20.036,255.135,236,1,,679.089744,926542.600000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,9,20335326,392.220,63.205,20.036,255.135,236,1,,679.090548,847718.440000
Greedy-Nearest,GREEDY_NEAREST,300,Churn,10,20335327,387.220,59.860,18.885,255.135,236,1,,673.753925,841522.600000
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,1,20289828,392.220,63.205,19.521,255.135,236,1,,679.090548,851713.440000
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,2,20289829,387.220,59.860,18.400,255.135,236,1,,673.753925,854377.600000
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,3,20289830,392.220,63.177,19.522,255.135,236,1,,679.089744,887117.600000
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,4,20289831,392.220,63.205,19.521,255.135,236,1,,679.090548,843743.440000
