method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,1,20332257,7.220,9.626,1.362,1416.000,1843,34,sla_m120,1622.486393,1655808.320000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,2,20332258,8.220,5.910,0.000,1341.161,1778,34,sla_m120,877.845809,1996821.480000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,3,20332259,7.220,4.450,0.000,1415.484,1842,34,sla_m120,1697.905330,1658363.640000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,1,20301503,7.220,4.468,0.000,1459.871,1897,34,sla_m120,1687.803755,1040660.120000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,2,20301504,7.220,9.518,1.414,1451.871,1888,34,sla_m120,1615.141276,1070868.120000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,3,20301505,7.220,5.221,0.000,1397.419,1836,35,sla_m120,871.870586,1460260.480000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,4,20301506,7.220,4.468,0.000,1452.387,1889,34,sla_m120,1687.803755,1051870.120000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,5,20301507,7.220,9.518,1.414,1446.194,1879,34,sla_m120,1615.141276,1095005.120000
Edgeward,EDGEWARD,500,Normal Load,1,20320845,8.220,5.790,0.000,0.000,0,0,sla_m120,1115.268137,2694402.880000
Edgeward,EDGEWARD,500,Normal Load,2,20320846,8.220,5.759,0.000,0.000,0,0,sla_m120,1115.265428,2694296.381500
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,4,20332260,7.220,9.626,1.362,1416.000,1843,34,sla_m120,1622.486393,1657252.840000
Edgeward,EDGEWARD,500,Normal Load,3,20320847,8.220,5.719,0.000,0.000,0,0,sla_m120,1115.227911,2694314.220000
DynaCol/DCBO,DYNACOL_DCBO,500,Burst Load,5,20332261,8.220,5.910,0.000,1341.161,1778,34,sla_m120,877.845809,1980062.800000
Edgeward,EDGEWARD,500,Normal Load,4,20320848,8.220,5.742,0.000,0.000,0,0,sla_m120,1115.305758,2694389.041500
Edgeward,EDGEWARD,500,Normal Load,5,20320849,8.220,5.726,0.000,0.000,0,0,sla_m120,1115.265831,2694312.220000
Edgeward,EDGEWARD,500,Burst Load,5,20269060,1779.010,860.916,86.563,0.000,0,0,sla_m100,2029.406211,2273227.600001
Edgeward,EDGEWARD,500,Burst Load,3,20291720,1775.010,861.660,85.912,0.000,0,0,sla_m120,1986.084943,2274317.680001
Edgeward,EDGEWARD,500,Burst Load,2,20291719,1779.010,860.916,85.758,0.000,0,0,sla_m120,2029.406211,2293466.480001
Edgeward,EDGEWARD,500,Burst Load,1,20291718,1775.010,861.660,85.912,0.000,0,0,sla_m120,1986.084943,2281387.000001
Edgeward,EDGEWARD,500,Churn,1,20260964,8.220,5.794,0.000,0.000,0,0,sla_m120,1115.303351,2694294.380000
Edgeward,EDGEWARD,500,Churn,2,20260965,8.220,5.753,0.000,0.000,0,0,sla_m120,1115.278387,2694432.640000
Edgeward,EDGEWARD,500,Churn,3,20260966,8.220,5.788,0.000,0.000,0,0,sla_m120,1115.265579,2694302.300000
Edgeward,EDGEWARD,500,Churn,4,20260967,8.220,5.731,0.000,0.000,0,0,sla_m120,1115.265326,2694292.380000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,1,20331167,572.220,104.758,20.437,255.484,396,1,sla_m120,876.957730,1451677.680000
Edgeward,EDGEWARD,500,Churn,5,20260968,8.220,5.726,0.000,0.000,0,0,sla_m120,1115.229965,2694394.960000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,2,20331168,574.665,103.235,19.913,255.484,396,1,sla_m120,884.415206,1449849.520000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,3,20331169,573.253,103.339,19.931,255.484,396,1,sla_m120,884.189205,1449640.960000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,4,20331170,569.625,104.398,20.418,255.484,396,1,sla_m120,877.064010,1449137.080000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Normal Load,5,20331171,577.035,103.467,19.959,255.484,396,1,sla_m120,883.982859,1453349.520000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,1,20302040,600.230,105.723,20.665,255.484,396,1,sla_m120,891.972017,2139492.680000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,2,20302041,601.220,104.112,20.123,255.484,396,1,sla_m120,899.374844,2119285.920000
Edgeward,EDGEWARD,500,Burst Load,4,20291721,1775.010,861.660,85.912,0.000,0,0,sla_m120,1986.084943,2294372.960001
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,3,20302042,601.220,104.216,20.116,255.484,396,1,sla_m120,899.413905,2120610.160000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,5,20302044,601.220,104.481,20.167,255.484,396,1,sla_m120,898.878774,2130818.400000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Burst Load,4,20302043,601.220,105.858,20.701,255.484,396,1,sla_m120,891.555669,2130301.360000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,1,20271286,574.095,103.283,20.540,255.484,396,1,sla_m120,884.285291,1453273.360000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,2,20271287,571.415,104.433,21.069,255.484,396,1,sla_m120,877.052200,1464222.960000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,3,20271288,575.775,103.455,20.552,255.484,396,1,sla_m120,884.150944,1446742.720000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,4,20271289,573.220,102.952,20.484,255.484,396,1,sla_m120,884.910364,1443790.280000
FogPlan-MinCost,FOGPLAN_MIN_COST,500,Churn,5,20271290,572.220,104.619,21.082,255.484,396,1,sla_m120,876.910503,1457996.880000
Edgeward,EDGEWARD,500,Burst Load,5,20291722,1779.010,860.916,85.758,0.000,0,0,sla_m120,2029.406211,2321252.440001
Edgeward,EDGEWARD,500,Burst Load,5,20334354,1775.010,861.660,85.912,0.000,0,0,sla_m120,1986.084943,2270292.960001
